filename,img_size,target,xmin,ymin,xmax,ymax,boxes,scores,original_filename,original_size
b9a3865fc_11712_16406.tiff,"(488, 631)",0,432.1313,118.8243,586.7612,265.8438,"[432.1313, 118.8243, 586.7612, 265.8438]",0.9879,b9a3865fc,"(31295, 40429)"
b9a3865fc_11712_1893.tiff,"(488, 631)",0,0.0,256.95,54.115,372.34,"[0.0, 256.95, 54.115, 372.34]",0.9883,b9a3865fc,"(31295, 40429)"
b9a3865fc_11712_1893.tiff,"(488, 631)",1,366.22,5.2902,479.2,132.54,"[366.22, 5.2902, 479.2, 132.54]",0.9856,b9a3865fc,"(31295, 40429)"
b9a3865fc_11712_2524.tiff,"(488, 631)",0,440.5306,183.6233,551.0321,297.8197,"[440.5306, 183.6233, 551.0321, 297.8197]",0.9905,b9a3865fc,"(31295, 40429)"
b9a3865fc_11712_3155.tiff,"(488, 631)",0,482.84,207.39,629.31,368.85,"[482.84, 207.39, 629.31, 368.85]",0.9873,b9a3865fc,"(31295, 40429)"
b9a3865fc_11712_3155.tiff,"(488, 631)",1,40.793,325.76,134.6,439.27,"[40.793, 325.76, 134.6, 439.27]",0.9239,b9a3865fc,"(31295, 40429)"
b9a3865fc_11712_3786.tiff,"(488, 631)",0,485.0477,411.1888,607.2077,487.334,"[485.0477, 411.1888, 607.2077, 487.334]",0.9954,b9a3865fc,"(31295, 40429)"
b9a3865fc_11712_3786.tiff,"(488, 631)",1,55.767,361.773,159.5755,475.6193,"[55.767, 361.773, 159.5755, 475.6193]",0.9852,b9a3865fc,"(31295, 40429)"
b9a3865fc_11712_4417.tiff,"(488, 631)",0,277.2,380.03,388.36,483.88,"[277.2, 380.03, 388.36, 483.88]",0.9834,b9a3865fc,"(31295, 40429)"
b9a3865fc_11712_5048.tiff,"(488, 631)",0,445.9052,413.9824,566.0855,487.9881,"[445.9052, 413.9824, 566.0855, 487.9881]",0.9965,b9a3865fc,"(31295, 40429)"
b9a3865fc_11712_5048.tiff,"(488, 631)",1,559.5819,80.8956,631.0,227.2491,"[559.5819, 80.8956, 631.0, 227.2491]",0.996,b9a3865fc,"(31295, 40429)"
b9a3865fc_11712_5679.tiff,"(488, 631)",0,1.0739,68.6746,82.6809,218.1216,"[1.0739, 68.6746, 82.6809, 218.1216]",0.9963,b9a3865fc,"(31295, 40429)"
b9a3865fc_11712_5679.tiff,"(488, 631)",1,349.5626,356.7205,507.4035,485.3647,"[349.5626, 356.7205, 507.4035, 485.3647]",0.9954,b9a3865fc,"(31295, 40429)"
b9a3865fc_11712_5679.tiff,"(488, 631)",2,550.553,2.3653,631.0,114.3744,"[550.553, 2.3653, 631.0, 114.3744]",0.9754,b9a3865fc,"(31295, 40429)"
b9a3865fc_11712_631.tiff,"(488, 631)",0,502.2947,389.6491,631.0,484.2242,"[502.2947, 389.6491, 631.0, 484.2242]",0.9975,b9a3865fc,"(31295, 40429)"
b9a3865fc_11712_631.tiff,"(488, 631)",1,530.2711,201.2392,630.8891,388.2298,"[530.2711, 201.2392, 630.8891, 388.2298]",0.9939,b9a3865fc,"(31295, 40429)"
b9a3865fc_11712_6310.tiff,"(488, 631)",0,4.8368,357.0172,123.8443,484.6898,"[4.8368, 357.0172, 123.8443, 484.6898]",0.996,b9a3865fc,"(31295, 40429)"
b9a3865fc_11712_6310.tiff,"(488, 631)",1,266.3874,56.0529,405.3813,203.3391,"[266.3874, 56.0529, 405.3813, 203.3391]",0.9939,b9a3865fc,"(31295, 40429)"
b9a3865fc_11712_6310.tiff,"(488, 631)",2,0.0,0.0,46.8229,86.4832,"[0.0, 0.0, 46.8229, 86.4832]",0.9717,b9a3865fc,"(31295, 40429)"
b9a3865fc_11712_6310.tiff,"(488, 631)",3,44.8398,0.0,140.8257,87.0351,"[44.8398, 0.0, 140.8257, 87.0351]",0.9528,b9a3865fc,"(31295, 40429)"
b9a3865fc_11712_6941.tiff,"(488, 631)",0,385.9839,109.5171,519.4625,271.8814,"[385.9839, 109.5171, 519.4625, 271.8814]",0.9896,b9a3865fc,"(31295, 40429)"
b9a3865fc_11712_8203.tiff,"(488, 631)",0,242.94,0.18557,354.77,87.824,"[242.94, 0.18557, 354.77, 87.824]",0.9409,b9a3865fc,"(31295, 40429)"
b9a3865fc_11712_8834.tiff,"(488, 631)",0,0.99506,44.897,148.88,203.1,"[0.99506, 44.897, 148.88, 203.1]",0.9943,b9a3865fc,"(31295, 40429)"
b9a3865fc_11712_8834.tiff,"(488, 631)",1,355.24,0.0,493.34,130.54,"[355.24, 0.0, 493.34, 130.54]",0.994,b9a3865fc,"(31295, 40429)"
b9a3865fc_11712_8834.tiff,"(488, 631)",2,248.61,341.24,400.97,486.53,"[248.61, 341.24, 400.97, 486.53]",0.9912,b9a3865fc,"(31295, 40429)"
b9a3865fc_11712_9465.tiff,"(488, 631)",0,424.8727,405.0734,538.0035,485.5275,"[424.8727, 405.0734, 538.0035, 485.5275]",0.9956,b9a3865fc,"(31295, 40429)"
b9a3865fc_11712_9465.tiff,"(488, 631)",1,263.7704,146.147,418.2891,290.6252,"[263.7704, 146.147, 418.2891, 290.6252]",0.9938,b9a3865fc,"(31295, 40429)"
b9a3865fc_12200_10096.tiff,"(488, 631)",0,271.85,189.14,400.45,365.53,"[271.85, 189.14, 400.45, 365.53]",0.9932,b9a3865fc,"(31295, 40429)"
b9a3865fc_12200_10096.tiff,"(488, 631)",1,581.95,381.18,631.0,486.78,"[581.95, 381.18, 631.0, 486.78]",0.9916,b9a3865fc,"(31295, 40429)"
b9a3865fc_12200_10727.tiff,"(488, 631)",0,0.78337,388.07,84.545,488.0,"[0.78337, 388.07, 84.545, 488.0]",0.9889,b9a3865fc,"(31295, 40429)"
b9a3865fc_12200_10727.tiff,"(488, 631)",1,179.56,128.77,316.14,282.21,"[179.56, 128.77, 316.14, 282.21]",0.9873,b9a3865fc,"(31295, 40429)"
b9a3865fc_12200_10727.tiff,"(488, 631)",2,28.42,67.383,159.86,207.05,"[28.42, 67.383, 159.86, 207.05]",0.9832,b9a3865fc,"(31295, 40429)"
b9a3865fc_12200_11358.tiff,"(488, 631)",0,98.225,437.54,225.89,488.0,"[98.225, 437.54, 225.89, 488.0]",0.9963,b9a3865fc,"(31295, 40429)"
b9a3865fc_12200_11358.tiff,"(488, 631)",1,234.73,202.7,380.93,378.36,"[234.73, 202.7, 380.93, 378.36]",0.9941,b9a3865fc,"(31295, 40429)"
b9a3865fc_12200_11358.tiff,"(488, 631)",2,404.27,321.4,546.33,482.65,"[404.27, 321.4, 546.33, 482.65]",0.9939,b9a3865fc,"(31295, 40429)"
b9a3865fc_12200_11989.tiff,"(488, 631)",0,99.926,253.09,254.05,408.62,"[99.926, 253.09, 254.05, 408.62]",0.9935,b9a3865fc,"(31295, 40429)"
b9a3865fc_12200_11989.tiff,"(488, 631)",1,0.0,421.7,64.212,487.55,"[0.0, 421.7, 64.212, 487.55]",0.9408,b9a3865fc,"(31295, 40429)"
b9a3865fc_12200_1262.tiff,"(488, 631)",0,351.92,400.9,475.7,487.82,"[351.92, 400.9, 475.7, 487.82]",0.9921,b9a3865fc,"(31295, 40429)"
b9a3865fc_12200_1262.tiff,"(488, 631)",1,18.287,401.44,143.75,486.01,"[18.287, 401.44, 143.75, 486.01]",0.99,b9a3865fc,"(31295, 40429)"
b9a3865fc_12200_12620.tiff,"(488, 631)",0,400.335,279.3551,560.7963,435.1157,"[400.335, 279.3551, 560.7963, 435.1157]",0.9952,b9a3865fc,"(31295, 40429)"
b9a3865fc_12200_12620.tiff,"(488, 631)",1,15.8924,364.9546,139.3959,472.5848,"[15.8924, 364.9546, 139.3959, 472.5848]",0.9862,b9a3865fc,"(31295, 40429)"
b9a3865fc_12200_13251.tiff,"(488, 631)",0,142.5098,377.9626,314.7989,488.0,"[142.5098, 377.9626, 314.7989, 488.0]",0.996,b9a3865fc,"(31295, 40429)"
b9a3865fc_12200_13251.tiff,"(488, 631)",1,42.8978,7.1333,186.0235,183.6067,"[42.8978, 7.1333, 186.0235, 183.6067]",0.9898,b9a3865fc,"(31295, 40429)"
b9a3865fc_12200_13251.tiff,"(488, 631)",2,205.366,0.0,345.4643,91.0875,"[205.366, 0.0, 345.4643, 91.0875]",0.9883,b9a3865fc,"(31295, 40429)"
b9a3865fc_12200_13882.tiff,"(488, 631)",0,62.1368,215.6932,225.9831,371.4291,"[62.1368, 215.6932, 225.9831, 371.4291]",0.9957,b9a3865fc,"(31295, 40429)"
b9a3865fc_12200_13882.tiff,"(488, 631)",1,436.5752,67.1944,564.0514,201.0386,"[436.5752, 67.1944, 564.0514, 201.0386]",0.9855,b9a3865fc,"(31295, 40429)"
b9a3865fc_12200_13882.tiff,"(488, 631)",2,530.8105,208.482,631.0,364.865,"[530.8105, 208.482, 631.0, 364.865]",0.969,b9a3865fc,"(31295, 40429)"
b9a3865fc_12200_14513.tiff,"(488, 631)",0,433.42,435.53,558.22,487.93,"[433.42, 435.53, 558.22, 487.93]",0.9903,b9a3865fc,"(31295, 40429)"
b9a3865fc_12200_14513.tiff,"(488, 631)",1,34.723,114.08,171.08,262.86,"[34.723, 114.08, 171.08, 262.86]",0.981,b9a3865fc,"(31295, 40429)"
b9a3865fc_12200_15144.tiff,"(488, 631)",0,158.9067,0.0,295.3094,72.1729,"[158.9067, 0.0, 295.3094, 72.1729]",0.9946,b9a3865fc,"(31295, 40429)"
b9a3865fc_12200_15144.tiff,"(488, 631)",1,222.7637,57.7021,363.9256,182.9274,"[222.7637, 57.7021, 363.9256, 182.9274]",0.9892,b9a3865fc,"(31295, 40429)"
b9a3865fc_12200_15144.tiff,"(488, 631)",2,532.6776,25.5006,629.6342,169.4542,"[532.6776, 25.5006, 629.6342, 169.4542]",0.985,b9a3865fc,"(31295, 40429)"
b9a3865fc_12200_15144.tiff,"(488, 631)",3,361.4921,232.8929,491.6121,351.4866,"[361.4921, 232.8929, 491.6121, 351.4866]",0.9837,b9a3865fc,"(31295, 40429)"
b9a3865fc_12200_15775.tiff,"(488, 631)",0,308.88,0.8152,436.93,129.04,"[308.88, 0.8152, 436.93, 129.04]",0.9861,b9a3865fc,"(31295, 40429)"
b9a3865fc_12200_1893.tiff,"(488, 631)",0,494.1848,410.6628,631.0,488.0,"[494.1848, 410.6628, 631.0, 488.0]",0.9926,b9a3865fc,"(31295, 40429)"
b9a3865fc_12200_1893.tiff,"(488, 631)",1,245.6064,4.3421,340.1978,87.5078,"[245.6064, 4.3421, 340.1978, 87.5078]",0.9891,b9a3865fc,"(31295, 40429)"
b9a3865fc_12200_1893.tiff,"(488, 631)",2,227.3922,432.1983,369.0611,488.0,"[227.3922, 432.1983, 369.0611, 488.0]",0.9536,b9a3865fc,"(31295, 40429)"
b9a3865fc_12200_2524.tiff,"(488, 631)",0,595.91,32.205,631.0,175.01,"[595.91, 32.205, 631.0, 175.01]",0.9758,b9a3865fc,"(31295, 40429)"
b9a3865fc_12200_3155.tiff,"(488, 631)",0,4.4489,30.1379,101.7584,194.7228,"[4.4489, 30.1379, 101.7584, 194.7228]",0.9929,b9a3865fc,"(31295, 40429)"
b9a3865fc_12200_3155.tiff,"(488, 631)",1,457.3231,407.7978,584.7379,486.7047,"[457.3231, 407.7978, 584.7379, 486.7047]",0.9757,b9a3865fc,"(31295, 40429)"
b9a3865fc_12200_3786.tiff,"(488, 631)",0,481.937,0.0,603.1791,76.5399,"[481.937, 0.0, 603.1791, 76.5399]",0.988,b9a3865fc,"(31295, 40429)"
b9a3865fc_12200_4417.tiff,"(488, 631)",0,481.26,56.695,627.07,240.33,"[481.26, 56.695, 627.07, 240.33]",0.9885,b9a3865fc,"(31295, 40429)"
b9a3865fc_12200_4417.tiff,"(488, 631)",1,107.56,196.92,246.27,370.58,"[107.56, 196.92, 246.27, 370.58]",0.9832,b9a3865fc,"(31295, 40429)"
b9a3865fc_12200_4417.tiff,"(488, 631)",2,271.27,0.0,378.51,36.496,"[271.27, 0.0, 378.51, 36.496]",0.9701,b9a3865fc,"(31295, 40429)"
b9a3865fc_12200_5048.tiff,"(488, 631)",0,450.1522,0.7127,575.4115,87.9399,"[450.1522, 0.7127, 575.4115, 87.9399]",0.9957,b9a3865fc,"(31295, 40429)"
b9a3865fc_12200_5679.tiff,"(488, 631)",0,536.7048,0.0,628.745,105.5084,"[536.7048, 0.0, 628.745, 105.5084]",0.991,b9a3865fc,"(31295, 40429)"
b9a3865fc_12200_5679.tiff,"(488, 631)",1,87.1376,76.089,197.4782,231.6466,"[87.1376, 76.089, 197.4782, 231.6466]",0.9871,b9a3865fc,"(31295, 40429)"
b9a3865fc_12200_5679.tiff,"(488, 631)",2,448.2921,429.1163,523.7355,486.2851,"[448.2921, 429.1163, 523.7355, 486.2851]",0.9526,b9a3865fc,"(31295, 40429)"
b9a3865fc_12200_631.tiff,"(488, 631)",0,501.3868,0.0,624.0206,56.7116,"[501.3868, 0.0, 624.0206, 56.7116]",0.9932,b9a3865fc,"(31295, 40429)"
b9a3865fc_12200_6310.tiff,"(488, 631)",0,379.36,72.632,480.05,164.78,"[379.36, 72.632, 480.05, 164.78]",0.9932,b9a3865fc,"(31295, 40429)"
b9a3865fc_12200_6310.tiff,"(488, 631)",1,134.78,162.42,239.59,291.89,"[134.78, 162.42, 239.59, 291.89]",0.9676,b9a3865fc,"(31295, 40429)"
b9a3865fc_12200_6941.tiff,"(488, 631)",0,1.4314,452.32,53.428,488.0,"[1.4314, 452.32, 53.428, 488.0]",0.972,b9a3865fc,"(31295, 40429)"
b9a3865fc_12200_7572.tiff,"(488, 631)",0,477.5438,119.8828,619.3232,309.572,"[477.5438, 119.8828, 619.3232, 309.572]",0.9939,b9a3865fc,"(31295, 40429)"
b9a3865fc_12200_7572.tiff,"(488, 631)",1,183.4053,120.8043,322.4135,278.7461,"[183.4053, 120.8043, 322.4135, 278.7461]",0.9905,b9a3865fc,"(31295, 40429)"
b9a3865fc_12200_7572.tiff,"(488, 631)",2,160.1578,386.5354,287.1734,485.2683,"[160.1578, 386.5354, 287.1734, 485.2683]",0.9896,b9a3865fc,"(31295, 40429)"
b9a3865fc_12200_8203.tiff,"(488, 631)",0,395.7272,0.0,516.3069,128.8566,"[395.7272, 0.0, 516.3069, 128.8566]",0.9908,b9a3865fc,"(31295, 40429)"
b9a3865fc_12200_8834.tiff,"(488, 631)",0,537.8566,201.9336,628.2255,373.0608,"[537.8566, 201.9336, 628.2255, 373.0608]",0.9907,b9a3865fc,"(31295, 40429)"
b9a3865fc_12200_8834.tiff,"(488, 631)",1,461.4802,57.4559,601.0843,221.1956,"[461.4802, 57.4559, 601.0843, 221.1956]",0.9905,b9a3865fc,"(31295, 40429)"
b9a3865fc_12200_9465.tiff,"(488, 631)",0,430.48,0.0,536.94,51.463,"[430.48, 0.0, 536.94, 51.463]",0.9818,b9a3865fc,"(31295, 40429)"
b9a3865fc_12688_10096.tiff,"(488, 631)",0,428.12,340.98,568.47,485.93,"[428.12, 340.98, 568.47, 485.93]",0.9951,b9a3865fc,"(31295, 40429)"
b9a3865fc_12688_10096.tiff,"(488, 631)",1,0.0,400.96,53.321,487.64,"[0.0, 400.96, 53.321, 487.64]",0.9946,b9a3865fc,"(31295, 40429)"
b9a3865fc_12688_10096.tiff,"(488, 631)",2,583.07,0.0,631.0,74.211,"[583.07, 0.0, 631.0, 74.211]",0.9861,b9a3865fc,"(31295, 40429)"
b9a3865fc_12688_10727.tiff,"(488, 631)",0,56.7461,130.814,213.893,334.2258,"[56.7461, 130.814, 213.893, 334.2258]",0.9963,b9a3865fc,"(31295, 40429)"
b9a3865fc_12688_10727.tiff,"(488, 631)",1,310.8026,8.4846,461.4061,183.8115,"[310.8026, 8.4846, 461.4061, 183.8115]",0.993,b9a3865fc,"(31295, 40429)"
b9a3865fc_12688_10727.tiff,"(488, 631)",2,445.2714,400.7726,545.1982,485.2426,"[445.2714, 400.7726, 545.1982, 485.2426]",0.9899,b9a3865fc,"(31295, 40429)"
b9a3865fc_12688_10727.tiff,"(488, 631)",3,525.5302,405.9845,629.8504,487.1358,"[525.5302, 405.9845, 629.8504, 487.1358]",0.9792,b9a3865fc,"(31295, 40429)"
b9a3865fc_12688_10727.tiff,"(488, 631)",4,0.9554,0.0,94.2322,83.6591,"[0.9554, 0.0, 94.2322, 83.6591]",0.9711,b9a3865fc,"(31295, 40429)"
b9a3865fc_12688_11358.tiff,"(488, 631)",0,153.87,192.21,312.15,348.91,"[153.87, 192.21, 312.15, 348.91]",0.9946,b9a3865fc,"(31295, 40429)"
b9a3865fc_12688_11358.tiff,"(488, 631)",1,77.182,0.0,236.0,94.086,"[77.182, 0.0, 236.0, 94.086]",0.9939,b9a3865fc,"(31295, 40429)"
b9a3865fc_12688_11358.tiff,"(488, 631)",2,0.0,411.33,45.251,487.78,"[0.0, 411.33, 45.251, 487.78]",0.9726,b9a3865fc,"(31295, 40429)"
b9a3865fc_12688_11989.tiff,"(488, 631)",0,70.719,317.8,227.27,469.62,"[70.719, 317.8, 227.27, 469.62]",0.9928,b9a3865fc,"(31295, 40429)"
b9a3865fc_12688_11989.tiff,"(488, 631)",1,2.0937,224.58,88.047,312.36,"[2.0937, 224.58, 88.047, 312.36]",0.9245,b9a3865fc,"(31295, 40429)"
b9a3865fc_12688_1262.tiff,"(488, 631)",0,355.02,0.0,460.49,43.561,"[355.02, 0.0, 460.49, 43.561]",0.9895,b9a3865fc,"(31295, 40429)"
b9a3865fc_12688_1262.tiff,"(488, 631)",1,368.51,271.75,529.84,449.17,"[368.51, 271.75, 529.84, 449.17]",0.9865,b9a3865fc,"(31295, 40429)"
b9a3865fc_12688_1262.tiff,"(488, 631)",2,0.0,99.314,50.099,232.58,"[0.0, 99.314, 50.099, 232.58]",0.9795,b9a3865fc,"(31295, 40429)"
b9a3865fc_12688_12620.tiff,"(488, 631)",0,98.1743,263.7488,258.6656,428.0691,"[98.1743, 263.7488, 258.6656, 428.0691]",0.9936,b9a3865fc,"(31295, 40429)"
b9a3865fc_12688_12620.tiff,"(488, 631)",1,436.7853,446.7119,550.7368,487.4,"[436.7853, 446.7119, 550.7368, 487.4]",0.946,b9a3865fc,"(31295, 40429)"
b9a3865fc_12688_13251.tiff,"(488, 631)",0,1.7009,215.98,115.46,337.57,"[1.7009, 215.98, 115.46, 337.57]",0.9958,b9a3865fc,"(31295, 40429)"
b9a3865fc_12688_13251.tiff,"(488, 631)",1,268.11,245.11,425.26,406.33,"[268.11, 245.11, 425.26, 406.33]",0.9943,b9a3865fc,"(31295, 40429)"
b9a3865fc_12688_13251.tiff,"(488, 631)",2,149.42,392.95,329.87,484.06,"[149.42, 392.95, 329.87, 484.06]",0.9863,b9a3865fc,"(31295, 40429)"
b9a3865fc_12688_13882.tiff,"(488, 631)",0,117.9483,90.6154,263.381,238.8425,"[117.9483, 90.6154, 263.381, 238.8425]",0.9902,b9a3865fc,"(31295, 40429)"
b9a3865fc_12688_14513.tiff,"(488, 631)",0,417.1909,0.0,558.2156,97.8606,"[417.1909, 0.0, 558.2156, 97.8606]",0.994,b9a3865fc,"(31295, 40429)"
b9a3865fc_12688_14513.tiff,"(488, 631)",1,263.4286,36.6992,391.8468,158.5152,"[263.4286, 36.6992, 391.8468, 158.5152]",0.975,b9a3865fc,"(31295, 40429)"
b9a3865fc_12688_14513.tiff,"(488, 631)",2,130.2072,22.2197,230.6748,121.5446,"[130.2072, 22.2197, 230.6748, 121.5446]",0.9145,b9a3865fc,"(31295, 40429)"
b9a3865fc_12688_1893.tiff,"(488, 631)",0,496.93,0.0,631.0,57.24,"[496.93, 0.0, 631.0, 57.24]",0.9967,b9a3865fc,"(31295, 40429)"
b9a3865fc_12688_1893.tiff,"(488, 631)",1,174.8,238.27,288.58,376.49,"[174.8, 238.27, 288.58, 376.49]",0.995,b9a3865fc,"(31295, 40429)"
b9a3865fc_12688_1893.tiff,"(488, 631)",2,229.56,0.65024,382.82,115.57,"[229.56, 0.65024, 382.82, 115.57]",0.9893,b9a3865fc,"(31295, 40429)"
b9a3865fc_12688_2524.tiff,"(488, 631)",0,518.69,410.22,630.83,486.45,"[518.69, 410.22, 630.83, 486.45]",0.9939,b9a3865fc,"(31295, 40429)"
b9a3865fc_12688_2524.tiff,"(488, 631)",1,509.61,2.1854,627.7,147.26,"[509.61, 2.1854, 627.7, 147.26]",0.992,b9a3865fc,"(31295, 40429)"
b9a3865fc_12688_2524.tiff,"(488, 631)",2,0.56147,0.23884,31.174,44.092,"[0.56147, 0.23884, 31.174, 44.092]",0.9364,b9a3865fc,"(31295, 40429)"
b9a3865fc_12688_3155.tiff,"(488, 631)",0,130.03,68.129,283.54,204.57,"[130.03, 68.129, 283.54, 204.57]",0.9921,b9a3865fc,"(31295, 40429)"
b9a3865fc_12688_3155.tiff,"(488, 631)",1,491.77,453.83,611.34,488.0,"[491.77, 453.83, 611.34, 488.0]",0.9774,b9a3865fc,"(31295, 40429)"
b9a3865fc_12688_3786.tiff,"(488, 631)",0,5.9084,282.0074,119.0272,387.0609,"[5.9084, 282.0074, 119.0272, 387.0609]",0.9934,b9a3865fc,"(31295, 40429)"
b9a3865fc_12688_4417.tiff,"(488, 631)",0,526.7896,173.9444,630.925,310.7609,"[526.7896, 173.9444, 630.925, 310.7609]",0.9933,b9a3865fc,"(31295, 40429)"
b9a3865fc_12688_4417.tiff,"(488, 631)",1,215.8091,65.7765,316.784,200.0764,"[215.8091, 65.7765, 316.784, 200.0764]",0.9819,b9a3865fc,"(31295, 40429)"
b9a3865fc_12688_4417.tiff,"(488, 631)",2,326.6259,463.7156,402.8625,487.3842,"[326.6259, 463.7156, 402.8625, 487.3842]",0.9625,b9a3865fc,"(31295, 40429)"
b9a3865fc_12688_5048.tiff,"(488, 631)",0,497.7082,57.3688,627.2731,221.3537,"[497.7082, 57.3688, 627.2731, 221.3537]",0.9926,b9a3865fc,"(31295, 40429)"
b9a3865fc_12688_5048.tiff,"(488, 631)",1,17.9733,253.9262,148.9552,368.0545,"[17.9733, 253.9262, 148.9552, 368.0545]",0.9891,b9a3865fc,"(31295, 40429)"
b9a3865fc_12688_5048.tiff,"(488, 631)",2,1.7716,165.2883,44.5549,294.3902,"[1.7716, 165.2883, 44.5549, 294.3902]",0.9639,b9a3865fc,"(31295, 40429)"
b9a3865fc_12688_5679.tiff,"(488, 631)",0,243.312,66.4995,370.974,230.0837,"[243.312, 66.4995, 370.974, 230.0837]",0.9946,b9a3865fc,"(31295, 40429)"
b9a3865fc_12688_5679.tiff,"(488, 631)",1,65.7095,146.3074,191.2742,298.8219,"[65.7095, 146.3074, 191.2742, 298.8219]",0.99,b9a3865fc,"(31295, 40429)"
b9a3865fc_12688_631.tiff,"(488, 631)",0,505.2098,76.0785,630.2434,243.6959,"[505.2098, 76.0785, 630.2434, 243.6959]",0.992,b9a3865fc,"(31295, 40429)"
b9a3865fc_12688_6310.tiff,"(488, 631)",0,543.0012,0.0,631.0,109.2397,"[543.0012, 0.0, 631.0, 109.2397]",0.9908,b9a3865fc,"(31295, 40429)"
b9a3865fc_12688_6310.tiff,"(488, 631)",1,37.7612,142.5003,173.2847,318.597,"[37.7612, 142.5003, 173.2847, 318.597]",0.9906,b9a3865fc,"(31295, 40429)"
b9a3865fc_12688_6941.tiff,"(488, 631)",0,0.0,0.0,61.384,120.89,"[0.0, 0.0, 61.384, 120.89]",0.9895,b9a3865fc,"(31295, 40429)"
b9a3865fc_12688_6941.tiff,"(488, 631)",1,29.186,431.84,122.81,488.0,"[29.186, 431.84, 122.81, 488.0]",0.9848,b9a3865fc,"(31295, 40429)"
b9a3865fc_12688_6941.tiff,"(488, 631)",2,95.107,49.565,176.94,152.28,"[95.107, 49.565, 176.94, 152.28]",0.9687,b9a3865fc,"(31295, 40429)"
b9a3865fc_12688_7572.tiff,"(488, 631)",0,10.648,17.214,176.77,191.57,"[10.648, 17.214, 176.77, 191.57]",0.9883,b9a3865fc,"(31295, 40429)"
b9a3865fc_12688_7572.tiff,"(488, 631)",1,157.76,0.0,281.02,67.606,"[157.76, 0.0, 281.02, 67.606]",0.9881,b9a3865fc,"(31295, 40429)"
b9a3865fc_12688_7572.tiff,"(488, 631)",2,177.64,131.57,305.96,287.45,"[177.64, 131.57, 305.96, 287.45]",0.984,b9a3865fc,"(31295, 40429)"
b9a3865fc_12688_8203.tiff,"(488, 631)",0,435.0988,312.2305,553.8188,482.5485,"[435.0988, 312.2305, 553.8188, 482.5485]",0.9946,b9a3865fc,"(31295, 40429)"
b9a3865fc_12688_8834.tiff,"(488, 631)",0,140.76,263.07,295.68,437.42,"[140.76, 263.07, 295.68, 437.42]",0.9951,b9a3865fc,"(31295, 40429)"
b9a3865fc_12688_8834.tiff,"(488, 631)",1,2.2268,106.45,51.006,216.8,"[2.2268, 106.45, 51.006, 216.8]",0.9775,b9a3865fc,"(31295, 40429)"
b9a3865fc_12688_9465.tiff,"(488, 631)",0,576.5367,398.4207,631.0,488.0,"[576.5367, 398.4207, 631.0, 488.0]",0.9943,b9a3865fc,"(31295, 40429)"
b9a3865fc_12688_9465.tiff,"(488, 631)",1,104.3686,194.2384,217.7462,313.0228,"[104.3686, 194.2384, 217.7462, 313.0228]",0.9909,b9a3865fc,"(31295, 40429)"
b9a3865fc_13176_10096.tiff,"(488, 631)",0,44.572,226.38,204.19,387.83,"[44.572, 226.38, 204.19, 387.83]",0.9928,b9a3865fc,"(31295, 40429)"
b9a3865fc_13176_10096.tiff,"(488, 631)",1,566.64,10.602,631.0,131.96,"[566.64, 10.602, 631.0, 131.96]",0.9923,b9a3865fc,"(31295, 40429)"
b9a3865fc_13176_10096.tiff,"(488, 631)",2,0.35817,0.0,44.989,47.129,"[0.35817, 0.0, 44.989, 47.129]",0.983,b9a3865fc,"(31295, 40429)"
b9a3865fc_13176_10727.tiff,"(488, 631)",0,0.0,11.068,53.316,146.82,"[0.0, 11.068, 53.316, 146.82]",0.9944,b9a3865fc,"(31295, 40429)"
b9a3865fc_13176_10727.tiff,"(488, 631)",1,214.76,133.89,344.57,255.15,"[214.76, 133.89, 344.57, 255.15]",0.984,b9a3865fc,"(31295, 40429)"
b9a3865fc_13176_10727.tiff,"(488, 631)",2,110.85,374.98,217.45,483.24,"[110.85, 374.98, 217.45, 483.24]",0.9426,b9a3865fc,"(31295, 40429)"
b9a3865fc_13176_10727.tiff,"(488, 631)",3,533.09,0.25279,630.8,42.465,"[533.09, 0.25279, 630.8, 42.465]",0.9403,b9a3865fc,"(31295, 40429)"
b9a3865fc_13176_11358.tiff,"(488, 631)",0,22.995,272.6,155.63,383.39,"[22.995, 272.6, 155.63, 383.39]",0.9915,b9a3865fc,"(31295, 40429)"
b9a3865fc_13176_11358.tiff,"(488, 631)",1,425.52,172.14,553.06,298.76,"[425.52, 172.14, 553.06, 298.76]",0.9901,b9a3865fc,"(31295, 40429)"
b9a3865fc_13176_11358.tiff,"(488, 631)",2,323.48,63.514,454.58,203.73,"[323.48, 63.514, 454.58, 203.73]",0.9802,b9a3865fc,"(31295, 40429)"
b9a3865fc_13176_11989.tiff,"(488, 631)",0,65.2931,15.2694,243.3383,169.2154,"[65.2931, 15.2694, 243.3383, 169.2154]",0.9947,b9a3865fc,"(31295, 40429)"
b9a3865fc_13176_11989.tiff,"(488, 631)",1,430.1635,25.0,600.9227,154.9316,"[430.1635, 25.0, 600.9227, 154.9316]",0.9873,b9a3865fc,"(31295, 40429)"
b9a3865fc_13176_1262.tiff,"(488, 631)",0,264.6956,219.1134,436.8501,382.2007,"[264.6956, 219.1134, 436.8501, 382.2007]",0.9955,b9a3865fc,"(31295, 40429)"
b9a3865fc_13176_12620.tiff,"(488, 631)",0,416.23,0.39566,564.16,107.46,"[416.23, 0.39566, 564.16, 107.46]",0.9773,b9a3865fc,"(31295, 40429)"
